date,name,value,rank,lastValue
2020-10-03,Baco Exu do Blues,80,14,80
2020-10-03,Castlebeat,34,38,34
2020-10-03,Chico Buarque,63,22,63
2020-10-03,Chihiro Yamanaka,32,42,32
2020-10-03,Christian McBride,35,36,35
2020-10-03,Cory Wong,387,1,387
2020-10-03,Daft Punk,26,50,26
2020-10-03,Emicida,28,49,28
2020-10-03,Fitz and the Tantrums,42,30,42
2020-10-03,Foster the People,899,0,899
2020-10-03,Gen Hoshino,0,53,0
2020-10-03,Guru Woof Música Relaxante Para Crianças,33,39,33
2020-10-03,Hermeto Pascoal,0,54,0
2020-10-03,Hiromi,113,8,113
2020-10-03,J Rabbit,56,27,56
2020-10-03,Jamiroquai,82,13,82
2020-10-03,Jimi Hendrix,29,47,29
2020-10-03,Jimmy Ponder,33,40,33
2020-10-03,John Mayer,31,44,31
2020-10-03,KT Tunstall,59,24,59
2020-10-03,Kenshi Yonezu,38,33,38
2020-10-03,Khruangbin,71,17,71
2020-10-03,Kristen Bell,59,26,59
2020-10-03,Novos Baianos,30,45,30
2020-10-03,OKAMOTO'S,78,15,78
2020-10-03,Oscar Peterson,41,32,41
2020-10-03,Phoenix,154,4,154
2020-10-03,Pomplamoose,30,46,30
2020-10-03,Public Enemy,49,28,49
2020-10-03,Rage Against the Machine,115,7,115
2020-10-03,Red Hot Chili Peppers,118,6,118
2020-10-03,Rina Sawayama,25,51,25
2020-10-03,Romes,31,43,31
2020-10-03,Saint Motel,86,11,86
2020-10-03,Sakanaction,32,41,31
2020-10-03,Self,64,21,64
2020-10-03,Stella Jang,65,20,64
2020-10-03,Taichi Mukai,70,18,63
2020-10-03,Tame Impala,121,5,121
2020-10-03,The Dave Brubeck Quartet,41,31,41
2020-10-03,The Fearless Flyers,59,25,59
2020-10-03,The Knocks,61,23,61
2020-10-03,The Kooks,172,3,172
2020-10-03,The Shins,36,34,36
2020-10-03,The Strokes,74,16,74
2020-10-03,UNISON SQUARE GARDEN,11,52,11
2020-10-03,Vulfpeck,338,2,338
2020-10-03,Wednesday Campanella,91,10,91
2020-10-03,Yuki Hayashi,70,19,69
2020-10-03,フレデリック,36,35,36
2020-10-03,久石譲,93,9,93
2020-10-04,Anderson .Paak,34,37,34
2020-10-04,Antônio Carlos Jobim,28,48,28
2020-10-04,Arctic Monkeys,46,29,46
2020-10-04,Babu Santana,83,13,83
2020-10-04,Baco Exu do Blues,80,15,80
2020-10-04,Castlebeat,34,38,34
2020-10-04,Chico Buarque,63,22,63
2020-10-04,Chihiro Yamanaka,32,42,32
2020-10-04,Christian McBride,35,36,35
2020-10-04,Cory Wong,387,1,387
2020-10-04,Daft Punk,26,50,26
2020-10-04,Emicida,28,49,28
2020-10-04,Fitz and the Tantrums,42,30,42
2020-10-04,Foster the People,899,0,899
2020-10-04,Gen Hoshino,0,53,0
2020-10-04,Guru Woof Música Relaxante Para Crianças,33,39,33
2020-10-04,Hermeto Pascoal,0,54,0
2020-10-04,Hiromi,113,8,113
2020-10-04,J Rabbit,56,27,56
2020-10-04,Jamiroquai,82,14,82
2020-10-04,Jimi Hendrix,29,47,29
2020-10-04,Jimmy Ponder,33,40,33
2020-10-04,John Mayer,31,44,31
2020-10-04,KT Tunstall,59,24,59
2020-10-04,Kenshi Yonezu,38,33,38
2020-10-04,Khruangbin,71,19,71
2020-10-04,Kristen Bell,59,26,59
2020-10-04,Novos Baianos,30,45,30
2020-10-04,OKAMOTO'S,78,16,78
2020-10-04,Oscar Peterson,41,32,41
2020-10-04,Phoenix,154,4,154
2020-10-04,Pomplamoose,30,46,30
2020-10-04,Public Enemy,49,28,49
2020-10-04,Rage Against the Machine,115,7,115
2020-10-04,Red Hot Chili Peppers,118,6,118
2020-10-04,Rina Sawayama,25,51,25
2020-10-04,Romes,31,43,31
2020-10-04,Saint Motel,86,11,86
2020-10-04,Sakanaction,32,41,32
2020-10-04,Self,64,21,64
2020-10-04,Stella Jang,65,20,65
2020-10-04,Taichi Mukai,84,12,70
2020-10-04,Tame Impala,121,5,121
2020-10-04,The Dave Brubeck Quartet,41,31,41
2020-10-04,The Fearless Flyers,59,25,59
2020-10-04,The Knocks,61,23,61
2020-10-04,The Kooks,172,3,172
2020-10-04,The Shins,36,34,36
2020-10-04,The Strokes,74,18,74
2020-10-04,UNISON SQUARE GARDEN,11,52,11
2020-10-04,Vulfpeck,338,2,338
2020-10-04,Wednesday Campanella,91,10,91
2020-10-04,Yuki Hayashi,76,17,70
2020-10-04,フレデリック,36,35,36
2020-10-04,久石譲,93,9,93
2020-10-05,Anderson .Paak,34,37,34
2020-10-05,Antônio Carlos Jobim,28,48,28
2020-10-05,Arctic Monkeys,46,29,46
2020-10-05,Babu Santana,83,14,83
2020-10-05,Baco Exu do Blues,80,16,80
2020-10-05,Castlebeat,34,38,34
2020-10-05,Chico Buarque,63,22,63
2020-10-05,Chihiro Yamanaka,32,42,32
2020-10-05,Christian McBride,35,36,35
2020-10-05,Cory Wong,387,1,387
2020-10-05,Daft Punk,26,50,26
2020-10-05,Emicida,28,49,28
2020-10-05,Fitz and the Tantrums,42,30,42
2020-10-05,Foster the People,899,0,899
2020-10-05,Gen Hoshino,0,53,0
2020-10-05,Guru Woof Música Relaxante Para Crianças,33,39,33
2020-10-05,Hermeto Pascoal,0,54,0
2020-10-05,Hiromi,113,9,113
2020-10-05,J Rabbit,56,27,56
2020-10-05,Jamiroquai,82,15,82
2020-10-05,Jimi Hendrix,29,47,29
2020-10-05,Jimmy Ponder,33,40,33
2020-10-05,John Mayer,31,44,31
2020-10-05,KT Tunstall,59,24,59
2020-10-05,Kenshi Yonezu,38,33,38
2020-10-05,Khruangbin,71,19,71
2020-10-05,Kristen Bell,59,26,59
2020-10-05,Novos Baianos,30,45,30
2020-10-05,OKAMOTO'S,78,17,78
2020-10-05,Oscar Peterson,41,32,41
2020-10-05,Phoenix,154,4,154
2020-10-05,Pomplamoose,30,46,30
2020-10-05,Public Enemy,49,28,49
2020-10-05,Rage Against the Machine,115,8,115
2020-10-05,Red Hot Chili Peppers,118,7,118
2020-10-05,Rina Sawayama,25,51,25
2020-10-05,Romes,31,43,31
2020-10-05,Saint Motel,86,12,86
2020-10-05,Sakanaction,32,41,32
2020-10-05,Self,64,21,64
2020-10-05,Stella Jang,65,20,65
2020-10-05,Taichi Mukai,84,13,84
2020-10-05,Tame Impala,121,6,121
2020-10-05,The Dave Brubeck Quartet,41,31,41
2020-10-05,The Fearless Flyers,59,25,59
2020-10-05,The Knocks,61,23,61
2020-10-05,The Kooks,172,3,172
2020-10-05,The Shins,36,34,36
2020-10-05,The Strokes,74,18,74
2020-10-05,UNISON SQUARE GARDEN,11,52,11
2020-10-05,Vulfpeck,338,2,338
2020-10-05,Wednesday Campanella,91,11,91
2020-10-05,Yuki Hayashi,142,5,76
2020-10-05,フレデリック,36,35,36
2020-10-05,久石譲,93,10,93
2020-10-06,Anderson .Paak,34,37,34
2020-10-06,Antônio Carlos Jobim,28,48,28
2020-10-06,Arctic Monkeys,47,29,46
2020-10-06,Babu Santana,83,14,83
2020-10-06,Baco Exu do Blues,80,16,80
2020-10-06,Castlebeat,34,38,34
2020-10-06,Chico Buarque,63,22,63
2020-10-06,Chihiro Yamanaka,32,42,32
2020-10-06,Christian McBride,35,36,35
2020-10-06,Cory Wong,389,1,387
2020-10-06,Daft Punk,26,50,26
2020-10-06,Emicida,28,49,28
2020-10-06,Fitz and the Tantrums,43,30,42
2020-10-06,Foster the People,901,0,899
2020-10-06,Gen Hoshino,0,53,0
2020-10-06,Guru Woof Música Relaxante Para Crianças,33,39,33
2020-10-06,Hermeto Pascoal,0,54,0
2020-10-06,Hiromi,114,9,113
2020-10-06,J Rabbit,56,27,56
2020-10-06,Jamiroquai,82,15,82
2020-10-06,Jimi Hendrix,29,47,29
2020-10-06,Jimmy Ponder,33,40,33
2020-10-06,John Mayer,31,44,31
2020-10-06,KT Tunstall,60,24,59
2020-10-06,Kenshi Yonezu,39,33,38
2020-10-06,Khruangbin,71,19,71
2020-10-06,Kristen Bell,59,26,59
2020-10-06,Novos Baianos,30,45,30
2020-10-06,OKAMOTO'S,78,17,78
2020-10-06,Oscar Peterson,41,32,41
2020-10-06,Phoenix,157,4,154
2020-10-06,Pomplamoose,30,46,30
2020-10-06,Public Enemy,49,28,49
2020-10-06,Rage Against the Machine,115,8,115
2020-10-06,Red Hot Chili Peppers,118,7,118
2020-10-06,Rina Sawayama,26,51,25
2020-10-06,Romes,31,43,31
2020-10-06,Saint Motel,87,13,86
2020-10-06,Sakanaction,32,41,32
2020-10-06,Self,64,21,64
2020-10-06,Stella Jang,65,20,65
2020-10-06,Taichi Mukai,95,10,84
2020-10-06,Tame Impala,121,6,121
2020-10-06,The Dave Brubeck Quartet,41,31,41
2020-10-06,The Fearless Flyers,59,25,59
2020-10-06,The Knocks,61,23,61
2020-10-06,The Kooks,174,3,172
2020-10-06,The Shins,37,34,36
2020-10-06,The Strokes,76,18,74
2020-10-06,UNISON SQUARE GARDEN,11,52,11
2020-10-06,Vulfpeck,338,2,338
2020-10-06,Wednesday Campanella,93,12,91
2020-10-06,Yuki Hayashi,144,5,142
2020-10-06,フレデリック,37,35,36
2020-10-06,久石譲,94,11,93
2020-10-07,Anderson .Paak,34,37,34
2020-10-07,Antônio Carlos Jobim,28,48,28
2020-10-07,Arctic Monkeys,47,29,47
2020-10-07,Babu Santana,83,14,83
2020-10-07,Baco Exu do Blues,80,16,80
2020-10-07,Castlebeat,34,38,34
2020-10-07,Chico Buarque,63,22,63
2020-10-07,Chihiro Yamanaka,32,42,32
2020-10-07,Christian McBride,35,36,35
2020-10-07,Cory Wong,391,1,389
2020-10-07,Daft Punk,26,50,26
2020-10-07,Emicida,28,49,28
2020-10-07,Fitz and the Tantrums,43,30,43
2020-10-07,Foster the People,902,0,901
2020-10-07,Gen Hoshino,0,53,0
2020-10-07,Guru Woof Música Relaxante Para Crianças,33,40,33
2020-10-07,Hermeto Pascoal,0,54,0
2020-10-07,Hiromi,114,9,114
2020-10-07,J Rabbit,57,27,56
2020-10-07,Jamiroquai,82,15,82
2020-10-07,Jimi Hendrix,29,47,29
2020-10-07,Jimmy Ponder,33,39,33
2020-10-07,John Mayer,31,45,31
2020-10-07,KT Tunstall,60,25,60
2020-10-07,Kenshi Yonezu,39,33,39
2020-10-07,Khruangbin,71,19,71
2020-10-07,Kristen Bell,59,26,59
2020-10-07,Novos Baianos,31,44,30
2020-10-07,OKAMOTO'S,78,17,78
2020-10-07,Oscar Peterson,41,32,41
2020-10-07,Phoenix,157,4,157
2020-10-07,Pomplamoose,30,46,30
2020-10-07,Public Enemy,49,28,49
2020-10-07,Rage Against the Machine,115,8,115
2020-10-07,Red Hot Chili Peppers,119,7,118
2020-10-07,Rina Sawayama,26,51,26
2020-10-07,Romes,31,43,31
2020-10-07,Saint Motel,87,13,87
2020-10-07,Sakanaction,32,41,32
2020-10-07,Self,64,21,64
2020-10-07,Stella Jang,65,20,65
2020-10-07,Taichi Mukai,99,10,95
2020-10-07,Tame Impala,121,6,121
2020-10-07,The Dave Brubeck Quartet,41,31,41
2020-10-07,The Fearless Flyers,61,23,59
2020-10-07,The Knocks,61,24,61
2020-10-07,The Kooks,174,3,174
2020-10-07,The Shins,37,34,37
2020-10-07,The Strokes,76,18,76
2020-10-07,UNISON SQUARE GARDEN,12,52,11
2020-10-07,Vulfpeck,338,2,338
2020-10-07,Wednesday Campanella,94,12,93
2020-10-07,Yuki Hayashi,145,5,144
2020-10-07,フレデリック,37,35,37
2020-10-07,久石譲,94,11,94
2020-10-08,Anderson .Paak,34,37,34
2020-10-08,Antônio Carlos Jobim,28,48,28
2020-10-08,Arctic Monkeys,47,29,47
2020-10-08,Babu Santana,83,14,83
2020-10-08,Baco Exu do Blues,80,16,80
2020-10-08,Castlebeat,34,38,34
2020-10-08,Chico Buarque,63,22,63
2020-10-08,Chihiro Yamanaka,32,42,32
2020-10-08,Christian McBride,35,36,35
2020-10-08,Cory Wong,391,1,391
2020-10-08,Daft Punk,26,50,26
2020-10-08,Emicida,28,49,28
2020-10-08,Fitz and the Tantrums,43,30,43
2020-10-08,Foster the People,902,0,902
2020-10-08,Gen Hoshino,0,53,0
2020-10-08,Guru Woof Música Relaxante Para Crianças,33,40,33
2020-10-08,Hermeto Pascoal,0,54,0
2020-10-08,Hiromi,114,9,114
2020-10-08,J Rabbit,57,27,57
2020-10-08,Jamiroquai,82,15,82
2020-10-08,Jimi Hendrix,29,47,29
2020-10-08,Jimmy Ponder,33,39,33
2020-10-08,John Mayer,31,45,31
2020-10-08,KT Tunstall,60,25,60
2020-10-08,Kenshi Yonezu,39,33,39
2020-10-08,Khruangbin,71,19,71
2020-10-08,Kristen Bell,59,26,59
2020-10-08,Novos Baianos,31,44,31
2020-10-08,OKAMOTO'S,78,17,78
2020-10-08,Oscar Peterson,41,32,41
2020-10-08,Phoenix,157,4,157
2020-10-08,Pomplamoose,30,46,30
2020-10-08,Public Enemy,49,28,49
2020-10-08,Rage Against the Machine,115,8,115
2020-10-08,Red Hot Chili Peppers,119,7,119
2020-10-08,Rina Sawayama,26,51,26
2020-10-08,Romes,31,43,31
2020-10-08,Saint Motel,87,13,87
2020-10-08,Sakanaction,32,41,32
2020-10-08,Self,64,21,64
2020-10-08,Stella Jang,65,20,65
2020-10-08,Taichi Mukai,100,10,99
2020-10-08,Tame Impala,121,6,121
2020-10-08,The Dave Brubeck Quartet,41,31,41
2020-10-08,The Fearless Flyers,61,23,61
2020-10-08,The Knocks,61,24,61
2020-10-08,The Kooks,174,3,174
2020-10-08,The Shins,37,34,37
2020-10-08,The Strokes,76,18,76
2020-10-08,UNISON SQUARE GARDEN,12,52,12
2020-10-08,Vulfpeck,338,2,338
2020-10-08,Wednesday Campanella,94,12,94
2020-10-08,Yuki Hayashi,145,5,145
2020-10-08,フレデリック,37,35,37
2020-10-08,久石譲,94,11,94
2020-10-09,Anderson .Paak,35,36,34
2020-10-09,Antônio Carlos Jobim,28,49,28
2020-10-09,Arctic Monkeys,47,29,47
2020-10-09,Babu Santana,83,14,83
2020-10-09,Baco Exu do Blues,80,16,80
2020-10-09,Castlebeat,34,38,34
2020-10-09,Chico Buarque,63,22,63
2020-10-09,Chihiro Yamanaka,32,41,32
2020-10-09,Christian McBride,35,37,35
2020-10-09,Cory Wong,391,1,391
2020-10-09,Daft Punk,26,50,26
2020-10-09,Emicida,28,48,28
2020-10-09,Fitz and the Tantrums,43,30,43
2020-10-09,Foster the People,905,0,902
2020-10-09,Gen Hoshino,0,54,0
2020-10-09,Guru Woof Música Relaxante Para Crianças,33,39,33
2020-10-09,Hermeto Pascoal,0,53,0
2020-10-09,Hiromi,114,9,114
2020-10-09,J Rabbit,57,27,57
2020-10-09,Jamiroquai,82,15,82
2020-10-09,Jimi Hendrix,29,47,29
2020-10-09,Jimmy Ponder,33,40,33
2020-10-09,John Mayer,31,44,31
2020-10-09,KT Tunstall,60,25,60
2020-10-09,Kenshi Yonezu,39,33,39
2020-10-09,Khruangbin,71,19,71
2020-10-09,Kristen Bell,59,26,59
2020-10-09,Novos Baianos,31,45,31
2020-10-09,OKAMOTO'S,78,17,78
2020-10-09,Oscar Peterson,41,32,41
2020-10-09,Phoenix,157,4,157
2020-10-09,Pomplamoose,30,46,30
2020-10-09,Public Enemy,49,28,49
2020-10-09,Rage Against the Machine,115,8,115
2020-10-09,Red Hot Chili Peppers,119,7,119
2020-10-09,Rina Sawayama,26,51,26
2020-10-09,Romes,31,43,31
2020-10-09,Saint Motel,87,13,87
2020-10-09,Sakanaction,32,42,32
2020-10-09,Self,64,21,64
2020-10-09,Stella Jang,65,20,65
2020-10-09,Taichi Mukai,100,10,100
2020-10-09,Tame Impala,121,6,121
2020-10-09,The Dave Brubeck Quartet,41,31,41
2020-10-09,The Fearless Flyers,61,23,61
2020-10-09,The Knocks,61,24,61
2020-10-09,The Kooks,175,3,174
2020-10-09,The Shins,38,34,37
2020-10-09,The Strokes,76,18,76
2020-10-09,UNISON SQUARE GARDEN,12,52,12
2020-10-09,Vulfpeck,338,2,338
2020-10-09,Wednesday Campanella,94,12,94
2020-10-09,Yuki Hayashi,145,5,145
2020-10-09,フレデリック,37,35,37
2020-10-09,久石譲,94,11,94
2020-10-10,Anderson .Paak,35,37,35
2020-10-10,Antônio Carlos Jobim,28,48,28
2020-10-10,Arctic Monkeys,47,29,47
2020-10-10,Babu Santana,83,14,83
2020-10-10,Baco Exu do Blues,80,16,80
2020-10-10,Castlebeat,34,38,34
2020-10-10,Chico Buarque,64,22,63
2020-10-10,Chihiro Yamanaka,32,42,32
2020-10-10,Christian McBride,36,36,35
2020-10-10,Cory Wong,392,1,391
2020-10-10,Daft Punk,26,50,26
2020-10-10,Emicida,28,49,28
2020-10-10,Fitz and the Tantrums,43,30,43
2020-10-10,Foster the People,907,0,905
2020-10-10,Gen Hoshino,0,53,0
2020-10-10,Guru Woof Música Relaxante Para Crianças,33,40,33
2020-10-10,Hermeto Pascoal,0,54,0
2020-10-10,Hiromi,114,9,114
2020-10-10,J Rabbit,57,27,57
2020-10-10,Jamiroquai,82,15,82
2020-10-10,Jimi Hendrix,29,47,29
2020-10-10,Jimmy Ponder,33,39,33
2020-10-10,John Mayer,31,45,31
2020-10-10,KT Tunstall,60,25,60
2020-10-10,Kenshi Yonezu,39,33,39
2020-10-10,Khruangbin,71,19,71
2020-10-10,Kristen Bell,59,26,59
2020-10-10,Novos Baianos,31,44,31
2020-10-10,OKAMOTO'S,78,17,78
2020-10-10,Oscar Peterson,41,32,41
2020-10-10,Phoenix,157,4,157
2020-10-10,Pomplamoose,30,46,30
2020-10-10,Public Enemy,49,28,49
2020-10-10,Rage Against the Machine,116,8,115
2020-10-10,Red Hot Chili Peppers,119,7,119
2020-10-10,Rina Sawayama,26,51,26
2020-10-10,Romes,31,43,31
2020-10-10,Saint Motel,87,13,87
2020-10-10,Sakanaction,32,41,32
2020-10-10,Self,65,21,64
2020-10-10,Stella Jang,65,20,65
2020-10-10,Taichi Mukai,103,10,100
2020-10-10,Tame Impala,121,6,121
2020-10-10,The Dave Brubeck Quartet,41,31,41
2020-10-10,The Fearless Flyers,61,23,61
2020-10-10,The Knocks,61,24,61
2020-10-10,The Kooks,176,3,175
2020-10-10,The Shins,38,34,38
2020-10-10,The Strokes,76,18,76
2020-10-10,UNISON SQUARE GARDEN,13,52,12
2020-10-10,Vulfpeck,338,2,338
2020-10-10,Wednesday Campanella,96,11,94
2020-10-10,Yuki Hayashi,146,5,145
2020-10-10,フレデリック,37,35,37
2020-10-10,久石譲,94,12,94
2020-10-11,Anderson .Paak,35,38,35
2020-10-11,Antônio Carlos Jobim,28,49,28
2020-10-11,Arctic Monkeys,47,29,47
2020-10-11,Babu Santana,83,14,83
2020-10-11,Baco Exu do Blues,80,16,80
2020-10-11,Castlebeat,34,39,34
2020-10-11,Chico Buarque,64,22,64
2020-10-11,Chihiro Yamanaka,32,43,32
2020-10-11,Christian McBride,36,37,36
2020-10-11,Cory Wong,392,1,392
2020-10-11,Daft Punk,41,33,26
2020-10-11,Emicida,28,50,28
2020-10-11,Fitz and the Tantrums,43,30,43
2020-10-11,Foster the People,907,0,907
2020-10-11,Gen Hoshino,0,54,0
2020-10-11,Guru Woof Música Relaxante Para Crianças,33,41,33
2020-10-11,Hermeto Pascoal,0,53,0
2020-10-11,Hiromi,114,9,114
2020-10-11,J Rabbit,57,27,57
2020-10-11,Jamiroquai,82,15,82
2020-10-11,Jimi Hendrix,29,48,29
2020-10-11,Jimmy Ponder,33,40,33
2020-10-11,John Mayer,31,45,31
2020-10-11,KT Tunstall,60,25,60
2020-10-11,Kenshi Yonezu,39,34,39
2020-10-11,Khruangbin,71,19,71
2020-10-11,Kristen Bell,59,26,59
2020-10-11,Novos Baianos,31,46,31
2020-10-11,OKAMOTO'S,78,17,78
2020-10-11,Oscar Peterson,41,32,41
2020-10-11,Phoenix,157,4,157
2020-10-11,Pomplamoose,30,47,30
2020-10-11,Public Enemy,49,28,49
2020-10-11,Rage Against the Machine,116,8,116
2020-10-11,Red Hot Chili Peppers,119,7,119
2020-10-11,Rina Sawayama,26,51,26
2020-10-11,Romes,31,44,31
2020-10-11,Saint Motel,87,13,87
2020-10-11,Sakanaction,32,42,32
2020-10-11,Self,65,21,65
2020-10-11,Stella Jang,65,20,65
2020-10-11,Taichi Mukai,103,10,103
2020-10-11,Tame Impala,121,6,121
2020-10-11,The Dave Brubeck Quartet,41,31,41
2020-10-11,The Fearless Flyers,61,24,61
2020-10-11,The Knocks,61,23,61
2020-10-11,The Kooks,176,3,176
2020-10-11,The Shins,38,35,38
2020-10-11,The Strokes,76,18,76
2020-10-11,UNISON SQUARE GARDEN,13,52,13
2020-10-11,Vulfpeck,338,2,338
2020-10-11,Wednesday Campanella,96,11,96
2020-10-11,Yuki Hayashi,146,5,146
2020-10-11,フレデリック,37,36,37
2020-10-11,久石譲,94,12,94
2020-10-12,Anderson .Paak,35,38,35
2020-10-12,Antônio Carlos Jobim,29,48,28
2020-10-12,Arctic Monkeys,47,29,47
2020-10-12,Babu Santana,83,14,83
2020-10-12,Baco Exu do Blues,80,16,80
2020-10-12,Castlebeat,34,40,34
2020-10-12,Chico Buarque,65,22,64
2020-10-12,Chihiro Yamanaka,32,43,32
2020-10-12,Christian McBride,36,37,36
2020-10-12,Cory Wong,392,1,392
2020-10-12,Daft Punk,41,33,41
2020-10-12,Emicida,28,50,28
2020-10-12,Fitz and the Tantrums,43,30,43
2020-10-12,Foster the People,908,0,907
2020-10-12,Gen Hoshino,0,54,0
2020-10-12,Guru Woof Música Relaxante Para Crianças,33,41,33
2020-10-12,Hermeto Pascoal,0,53,0
2020-10-12,Hiromi,114,9,114
2020-10-12,J Rabbit,57,27,57
2020-10-12,Jamiroquai,82,15,82
2020-10-12,Jimi Hendrix,29,49,29
2020-10-12,Jimmy Ponder,34,39,33
2020-10-12,John Mayer,31,45,31
2020-10-12,KT Tunstall,61,25,60
2020-10-12,Kenshi Yonezu,40,34,39
2020-10-12,Khruangbin,71,19,71
2020-10-12,Kristen Bell,59,26,59
2020-10-12,Novos Baianos,31,46,31
2020-10-12,OKAMOTO'S,78,17,78
2020-10-12,Oscar Peterson,41,32,41
2020-10-12,Phoenix,157,4,157
2020-10-12,Pomplamoose,30,47,30
2020-10-12,Public Enemy,49,28,49
2020-10-12,Rage Against the Machine,116,8,116
2020-10-12,Red Hot Chili Peppers,119,7,119
2020-10-12,Rina Sawayama,26,51,26
2020-10-12,Romes,31,44,31
2020-10-12,Saint Motel,87,13,87
2020-10-12,Sakanaction,32,42,32
2020-10-12,Self,65,21,65
2020-10-12,Stella Jang,65,20,65
2020-10-12,Taichi Mukai,109,10,103
2020-10-12,Tame Impala,122,6,121
2020-10-12,The Dave Brubeck Quartet,41,31,41
2020-10-12,The Fearless Flyers,62,23,61
2020-10-12,The Knocks,61,24,61
2020-10-12,The Kooks,178,3,176
2020-10-12,The Shins,38,36,38
2020-10-12,The Strokes,76,18,76
2020-10-12,UNISON SQUARE GARDEN,13,52,13
2020-10-12,Vulfpeck,341,2,338
2020-10-12,Wednesday Campanella,96,11,96
2020-10-12,Yuki Hayashi,146,5,146
2020-10-12,フレデリック,38,35,37
2020-10-12,久石譲,95,12,94
2020-10-13,Anderson .Paak,35,39,35
2020-10-13,Antônio Carlos Jobim,29,49,29
2020-10-13,Arctic Monkeys,50,28,47
2020-10-13,Babu Santana,83,14,83
2020-10-13,Baco Exu do Blues,80,16,80
2020-10-13,Castlebeat,34,40,34
2020-10-13,Chico Buarque,67,20,65
2020-10-13,Chihiro Yamanaka,32,43,32
2020-10-13,Christian McBride,36,38,36
2020-10-13,Cory Wong,392,1,392
2020-10-13,Daft Punk,41,32,41
2020-10-13,Emicida,28,50,28
2020-10-13,Fitz and the Tantrums,43,30,43
2020-10-13,Foster the People,913,0,908
2020-10-13,Gen Hoshino,0,54,0
2020-10-13,Guru Woof Música Relaxante Para Crianças,33,41,33
2020-10-13,Hermeto Pascoal,0,53,0
2020-10-13,Hiromi,115,9,114
2020-10-13,J Rabbit,57,27,57
2020-10-13,Jamiroquai,82,15,82
2020-10-13,Jimi Hendrix,31,47,29
2020-10-13,Jimmy Ponder,36,37,34
2020-10-13,John Mayer,31,46,31
2020-10-13,KT Tunstall,61,24,61
2020-10-13,Kenshi Yonezu,40,34,40
2020-10-13,Khruangbin,71,19,71
2020-10-13,Kristen Bell,59,26,59
2020-10-13,Novos Baianos,31,48,31
2020-10-13,OKAMOTO'S,78,17,78
2020-10-13,Oscar Peterson,41,31,41
2020-10-13,Phoenix,157,4,157
2020-10-13,Pomplamoose,31,45,30
2020-10-13,Public Enemy,49,29,49
2020-10-13,Rage Against the Machine,117,8,116
2020-10-13,Red Hot Chili Peppers,119,7,119
2020-10-13,Rina Sawayama,26,51,26
2020-10-13,Romes,31,44,31
2020-10-13,Saint Motel,87,13,87
2020-10-13,Sakanaction,32,42,32
2020-10-13,Self,65,22,65
2020-10-13,Stella Jang,65,21,65
2020-10-13,Taichi Mukai,111,10,109
2020-10-13,Tame Impala,123,6,122
2020-10-13,The Dave Brubeck Quartet,41,33,41
2020-10-13,The Fearless Flyers,63,23,62
2020-10-13,The Knocks,61,25,61
2020-10-13,The Kooks,178,3,178
2020-10-13,The Shins,39,35,38
2020-10-13,The Strokes,77,18,76
2020-10-13,UNISON SQUARE GARDEN,13,52,13
2020-10-13,Vulfpeck,345,2,341
2020-10-13,Wednesday Campanella,98,11,96
2020-10-13,Yuki Hayashi,148,5,146
2020-10-13,フレデリック,38,36,38
2020-10-13,久石譲,95,12,95
2020-10-14,Anderson .Paak,35,39,35
2020-10-14,Antônio Carlos Jobim,29,49,29
2020-10-14,Arctic Monkeys,51,28,50
2020-10-14,Babu Santana,83,15,83
2020-10-14,Baco Exu do Blues,80,16,80
2020-10-14,Castlebeat,34,40,34
2020-10-14,Chico Buarque,67,20,67
2020-10-14,Chihiro Yamanaka,32,43,32
2020-10-14,Christian McBride,36,38,36
2020-10-14,Cory Wong,394,1,392
2020-10-14,Daft Punk,41,31,41
2020-10-14,Emicida,29,50,28
2020-10-14,Fitz and the Tantrums,43,30,43
2020-10-14,Foster the People,913,0,913
2020-10-14,Gen Hoshino,0,54,0
2020-10-14,Guru Woof Música Relaxante Para Crianças,33,41,33
2020-10-14,Hermeto Pascoal,0,53,0
2020-10-14,Hiromi,115,10,115
2020-10-14,J Rabbit,57,27,57
2020-10-14,Jamiroquai,83,14,82
2020-10-14,Jimi Hendrix,31,47,31
2020-10-14,Jimmy Ponder,37,37,36
2020-10-14,John Mayer,31,46,31
2020-10-14,KT Tunstall,62,24,61
2020-10-14,Kenshi Yonezu,40,34,40
2020-10-14,Khruangbin,71,19,71
2020-10-14,Kristen Bell,59,26,59
2020-10-14,Novos Baianos,31,48,31
2020-10-14,OKAMOTO'S,78,17,78
2020-10-14,Oscar Peterson,41,32,41
2020-10-14,Phoenix,157,4,157
2020-10-14,Pomplamoose,31,45,31
2020-10-14,Public Enemy,49,29,49
2020-10-14,Rage Against the Machine,117,8,117
2020-10-14,Red Hot Chili Peppers,122,7,119
2020-10-14,Rina Sawayama,27,51,26
2020-10-14,Romes,31,44,31
2020-10-14,Saint Motel,88,13,87
2020-10-14,Sakanaction,32,42,32
2020-10-14,Self,65,22,65
2020-10-14,Stella Jang,65,21,65
2020-10-14,Taichi Mukai,116,9,111
2020-10-14,Tame Impala,123,6,123
2020-10-14,The Dave Brubeck Quartet,41,33,41
2020-10-14,The Fearless Flyers,63,23,63
2020-10-14,The Knocks,61,25,61
2020-10-14,The Kooks,178,3,178
2020-10-14,The Shins,39,35,39
2020-10-14,The Strokes,77,18,77
